id,answer,consensus,try 0,try 1,try 2,try 3,try 4,try 5,try 6,try 7,try 8,try 9,try 10,try 11,try 12,try 13,try 14,try 15,try 16,try 17,try 18,try 19,try 20,try 21,try 22,try 23
13,104,104,104.0,104.0,104.0,104.0,104.0,104.0,104.0,94.0,236.0,104.0,104.0,104.0,236.0,236.0,104.0,670.0,104.0,1559.0,425.0,425.0,104.0,42.0,236.0,1638.0
14,721,721,721.0,721.0,721.0,721.0,721.0,721.0,721.0,721.0,721.0,721.0,721.0,673.0,721.0,721.0,721.0,721.0,721.0,721.0,721.0,721.0,721.0,721.0,721.0,
15,73,73,1064.0,34.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,151.0,73.0,73.0,151.0,73.0,8.0,73.0,73.0,73.0,73.0,73.0
16,236,236,246.0,246.0,236.0,246.0,236.0,236.0,246.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,246.0,246.0,236.0,246.0,246.0,145.0,212.0
17,45,45,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,1000.0,45.0,45.0,8.0,17.0,90.0,45.0,90.0,44.0,45.0,,,45.0
18,33,33,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0
19,80,80,160.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
20,55,55,49.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,62.0,55.0,55.0,55.0,55.0,55.0
21,699,699,699.0,699.0,699.0,699.0,699.0,699.0,629.0,699.0,629.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,896.0,699.0,671.0
22,127,7,7.0,127.0,7.0,7.0,7.0,127.0,127.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,17.0,13.0,7.0,28.0,,,,,,
23,902,1024,1024.0,1024.0,2048.0,59048.0,1024.0,62.0,1024.0,62.0,1922.0,52.0,1024.0,1922.0,18.0,62.0,900.0,2.0,902.0,64.0,20.0,59048.0,35.0,243.0,2.0,1922.0
24,468,468,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,429.0,468.0,468.0,312.0,182.0,
25,601,601,0.0,401.0,1.0,601.0,601.0,601.0,7.0,601.0,601.0,7.0,7.0,403.0,601.0,601.0,601.0,201.0,601.0,601.0,601.0,301.0,601.0,,,
26,23,23,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,19.0,23.0,19.0,23.0,2.0,23.0,23.0,23.0,23.0,
27,321,321,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0
28,211,211,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,31.0,211.0,122.0,211.0,211.0,121.0,211.0,122.0,211.0,211.0,,,,,
29,315,36,36.0,9.0,28.0,30.0,12.0,68.0,108.0,36.0,36.0,6.0,54.0,15.0,144.0,3.0,27.0,30.0,18.0,12.0,45.0,36.0,28.0,12.0,1278.0,60.0
30,70,70,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
31,588,588,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,252.0,588.0,540.0,588.0,588.0,240.0,588.0,300.0,468.0,588.0,168.0,300.0,588.0,588.0,,556.0
32,16,16,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
33,117,117,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,100.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,118.0
34,279,279,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,135.0,279.0,279.0,279.0,279.0,135.0,297.0,279.0,279.0
35,504,504,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0
36,821,12,12.0,12.0,271.0,271.0,239.0,12.0,80.0,271.0,12.0,701.0,271.0,1.0,239.0,37.0,12.0,271.0,12.0,271.0,701.0,271.0,12.0,12.0,41.0,2302.0
37,77,77,77.0,77.0,77.0,77.0,77.0,77.0,91.0,77.0,77.0,77.0,77.0,77.0,65.0,77.0,317.0,46.0,46.0,46.0,317.0,77.0,829.0,77.0,8.0,
38,62,62,526.0,62.0,62.0,62.0,62.0,50.0,62.0,62.0,62.0,44.0,,,,,,,,,,,,,,
39,81,83,44.0,42.0,83.0,55.0,83.0,76.0,83.0,42.0,76.0,83.0,88.0,83.0,56.0,114.0,96.0,96.0,96.0,59.0,44.0,76.0,54.0,38.0,21.0,76.0
40,259,23,23.0,23.0,259.0,259.0,23.0,273.0,22.0,0.0,359.0,615.0,34.0,,,,,,,22.0,,,,,104.0,
41,510,510,510.0,510.0,510.0,510.0,510.0,40.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,41.0,510.0,1878.0,1524.0,5.0,508.0,508.0,510.0,13.0,510.0,48.0
42,204,79,,,,,78.0,,,,,,,,79.0,,54.0,,,,,,103.0,30.0,72.0,
43,60,63,63.0,93.0,83.0,47.0,74.0,49.0,47.0,74.0,43.0,93.0,63.0,55.0,63.0,107.0,100.0,47.0,54.0,63.0,63.0,63.0,84.0,,,
44,735,147,147.0,147.0,147.0,147.0,147.0,147.0,243.0,147.0,683.0,147.0,147.0,147.0,441.0,9.0,147.0,969.0,559.0,147.0,683.0,683.0,747.0,147.0,683.0,
45,468,468,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0
46,49,49,49.0,49.0,49.0,50.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
47,82,6,82.0,82.0,82.0,38.0,82.0,82.0,82.0,6.0,2.0,34.0,90.0,70.0,144.0,6.0,6.0,6.0,6.0,6.0,86.0,65.0,66.0,96.0,6.0,60.0
48,106,106,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,70.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
49,336,180,120.0,336.0,300.0,336.0,300.0,180.0,300.0,324.0,180.0,360.0,180.0,336.0,345.0,336.0,342.0,672.0,648.0,180.0,348.0,450.0,180.0,180.0,360.0,
50,293,293,73.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,25.0,73.0,293.0,73.0,37.0,293.0,,,,,,
51,237,60671,60670.0,60671.0,237.0,60670.0,60671.0,60671.0,60670.0,59902.0,279.0,60670.0,237.0,237.0,60671.0,60671.0,237.0,60671.0,237.0,60671.0,60671.0,60671.0,237.0,60671.0,62591.0,237.0
52,610,600,600.0,600.0,610.0,610.0,600.0,600.0,600.0,605.0,600.0,610.0,600.0,220.0,990.0,595.0,766.0,440.0,900.0,990.0,610.0,985.0,610.0,934.0,922.0,
53,149,149,150.0,150.0,159.0,150.0,149.0,159.0,150.0,159.0,149.0,149.0,149.0,150.0,149.0,159.0,159.0,149.0,150.0,150.0,149.0,149.0,149.0,149.0,149.0,149.0
54,907,907,907.0,907.0,907.0,907.0,907.0,907.0,907.0,210.0,907.0,907.0,907.0,947.0,907.0,280.0,907.0,907.0,907.0,907.0,907.0,484.0,381.0,297.0,477.0,
55,113,1,225.0,2048.0,113.0,6.0,1.0,21.0,1.0,2210.0,125.0,11585.0,225.0,23169.0,23169.0,2.0,12.0,95.0,16.0,4152655.0,23169.0,6.0,1.0,5.0,1.0,1.0
56,19,19,19.0,19.0,19.0,19.0,19.0,19.0,80.0,19.0,19.0,19.0,19.0,19.0,71.0,17.0,19.0,19.0,19.0,19.0,19.0,718.0,19.0,,,
57,248,3,724.0,936.0,3.0,36.0,3.0,3.0,432.0,3.0,3.0,3.0,3.0,24.0,3.0,99.0,,,,,,,,,,
58,104,104,104.0,104.0,104.0,104.0,153.0,104.0,104.0,104.0,153.0,98.0,104.0,104.0,98.0,104.0,84.0,103.0,104.0,113.0,49.0,104.0,98.0,48.0,104.0,
59,240,188,188.0,322.0,240.0,244.0,188.0,188.0,268.0,188.0,188.0,,188.0,188.0,281.0,281.0,,,,,,,,144.0,,
